School,Vertical,3Cone,Pos,Ht,Bench,Player,Broad Jump,Wt,College,40yd,Shuttle,Drafted (tm/rnd/yr)
North Carolina,?,?,OT,0.8571428571428571,?,Brennan Williams\WillBr03,?,0.746268656716418,College Stats,0.7246376811594198,?,3rd
Nevada,0.7555555555555555,?,SS,0.35714285714285715,0.2857142857142857,Duke Williams\WillDu00,0.7450980392156863,0.17412935323383086,College Stats,0.1521739130434788,0.11188811188811201,4th
Alabama,?,?,DT,0.6428571428571429,0.7714285714285715,Jesse Williams\WillJe02,?,0.7711442786069652,College Stats,0.4855072463768119,?,5th
Utah State,0.6444444444444445,0.35195530726257007,RB,0.14285714285714285,0.4,Kerwynn Williams\WillKe05,0.5882352941176471,0.13432835820895522,College Stats,0.1521739130434788,0.2167832167832172,7th
Ohio State,0.6444444444444445,0.26256983240223486,OLB,0.6428571428571429,0.6,Nathan Williams,0.49019607843137253,0.36318407960199006,College Stats,0.44202898550724634,0.41958041958042,0
Samford,0.5555555555555556,0.5754189944134077,DT,0.7142857142857143,0.7142857142857143,Nicholas Williams\WillNi01,0.45098039215686275,0.7014925373134329,,0.4855072463768119,0.5664335664335669,7th
Georgia,0.6888888888888889,0.2737430167597765,SS,0.42857142857142855,0.6285714285714286,Shawn Williams\WillSh02,0.6274509803921569,0.22388059701492538,College Stats,0.13768115942029005,0.2867132867132869,3rd
California,0.8888888888888888,0.2067039106145251,CB,0.21428571428571427,0.2571428571428571,Steve Williams\WillSt02,0.7843137254901961,0.06467661691542288,College Stats,0.10869565217391323,0.1818181818181817,5th
North Carolina,0.26666666666666666,0.7877094972067036,DT,0.6428571428571429,0.6857142857142857,Sylvester Williams\WillSy00,0.27450980392156865,0.7213930348258707,College Stats,0.5507246376811596,0.6713286713286715,1st
Baylor,0.5333333333333333,0.2737430167597765,WR,0.5714285714285714,0.22857142857142856,Terrance Williams\WillTe01,0.6078431372549019,0.19900497512437812,College Stats,0.18115942028985496,0.335664335664336,3rd
Florida International,0.5555555555555556,?,DE,0.6428571428571429,0.6285714285714286,Tourek Williams\WillTo00,0.47058823529411764,0.4577114427860697,College Stats,0.47101449275362317,?,6th
Connecticut,0.7777777777777778,?,OLB,0.5,0.7714285714285715,Trevardo Williams\WillTr02,0.7058823529411765,0.36318407960199006,College Stats,0.21739130434782647,?,4th
Kansas State,?,?,FB,0.6428571428571429,0.5428571428571428,Braden Wilson\WilsBr00,?,0.4129353233830846,College Stats,0.39130434782608675,?,6th
Washington State,0.6222222222222222,0.07262569832402274,WR,0.6428571428571429,0.11428571428571428,Marquess Wilson\WilsMa02,0.6666666666666666,0.12935323383084577,College Stats,0.17391304347826092,0.3426573426573429,7th
Arkansas,0.35555555555555557,0.3910614525139664,QB,0.5714285714285714,?,Tyler Wilson\WilsTy00,0.47058823529411764,0.23383084577114427,College Stats,0.49275362318840593,0.3846153846153846,4th
LSU,?,?,P,0.5714285714285714,?,Brad Wing\WingBr00,?,0.18407960199004975,College Stats,0.42753623188405826,?,0
Cincinnati,0.6222222222222222,?,RB,0.2857142857142857,0.5428571428571428,George Winn\WinnGe00,0.6078431372549019,0.24875621890547264,College Stats,0.34782608695652184,?,0
Kent State,?,?,OG,0.7142857142857143,0.17142857142857143,Brian Winters\WintBr00,?,0.7562189054726368,,0.688405797101449,?,3rd
North Carolina State,0.8222222222222222,?,SS,0.35714285714285715,?,Earl Wolff\WolfEa00,0.9019607843137255,0.20398009950248755,College Stats,0.12318840579710197,0.16083916083916117,5th
Notre Dame,0.7555555555555555,?,RB,0.35714285714285715,0.37142857142857144,Cierre Wood\WoodCi00,0.7058823529411765,0.22388059701492538,College Stats,0.2101449275362318,?,0
Southern California,0.5777777777777777,0.35195530726257007,WR,0.42857142857142855,0.3142857142857143,Robert Woods\WoodRo02,0.5686274509803921,0.16417910447761194,College Stats,0.17391304347826092,0.4405594405594406,2nd
Indiana,0.5777777777777777,0.24022346368715106,CB,0.35714285714285715,0.4,Khalid Wooten\WootKa00,0.5686274509803921,0.208955223880597,College Stats,0.18840579710144967,0.2377622377622377,0
Oklahoma,0.4888888888888889,0.4972067039106146,ILB,0.42857142857142855,0.5142857142857142,Tom Wort,0.45098039215686275,0.3333333333333333,College Stats,0.3695652173913046,0.4685314685314686,0
Connecticut,0.6888888888888889,0.2513966480446927,CB,0.5,0.3142857142857143,Blidi Wreh-Wilson\WrehBl00,0.7843137254901961,0.13432835820895522,College Stats,0.18840579710144967,0.19580419580419603,3rd
